date,open,high,low,close
1995-10-26,998.86,1004.83,997.45,1001.15
1995-10-25,993.9,1002.6,993.82,997.88
1995-10-24,977.21,992.76,977.21,992.76
1995-10-23,976.56,985.76,976.2,976.39
1995-10-21,995.17,1003,995.17,999.5
1995-10-20,994.96,998,989.83,994.89
1995-10-19,1007.32,1007.32,995.29,1000.22
1995-10-18,1006.09,1009.82,1005.83,1006.7
1995-10-17,1003.25,1009.66,1002.86,1005.78
1995-10-16,1018.54,1019.46,1007.48,1007.48
1995-10-14,1017.32,1018.9,1016.34,1016.77
1995-10-13,1017.78,1018.44,1011.02,1014.3
1995-10-12,1017.45,1021.95,1016.66,1016.66
1995-10-11,1005,1011.44,1005,1011
1995-10-10,1008.38,1014.42,1003.73,1004.16
1995-10-09,1007.84,1014.77,1005.5,1008.29
1995-10-07,1008.53,1010.35,1002.43,1003.4
1995-10-06,993.76,1007.17,993.76,1002.07
1995-10-05,983.8,989.05,978.4,989.05
1995-10-04,975.73,987.17,975.73,982.89
1995-10-02,977.4,984.35,974.98,975.79
1995-09-30,987.98,987.98,981.38,982.65
1995-09-29,988.86,990.12,987.06,987.1
1995-09-28,980.35,989.87,980.35,985.88
1995-09-27,984.57,985.43,980.12,980.78
1995-09-26,983.82,985.57,977.74,983.82
1995-09-25,988.56,997.97,985.2,985.2
1995-09-23,993.32,993.32,987.48,991.33
1995-09-22,1012.43,1012.43,997.73,997.73
1995-09-21,1020.09,1020.09,1008.55,1012.29
1995-09-20,994.4,1009.51,988.78,1009.47
1995-09-19,1004.38,1014.28,992.57,992.57
1995-09-18,998.58,1000.75,990.34,1000.21
1995-09-16,994.47,996.19,990.69,995.57
1995-09-15,971.18,985.65,968.11,985.64
1995-09-14,974.45,980.22,963.6,965.72
1995-09-13,957.78,968.53,953.96,968.32
1995-09-12,951.99,956.11,949.59,952.28
1995-09-11,956.88,958.45,945.59,950.98
1995-09-07,954.28,955.69,947.24,953.81
1995-09-06,934.69,944.6,934.69,944.52
1995-09-05,924.45,929.09,920.99,928.96
1995-09-04,921.67,924.01,920.54,922.49
1995-09-02,913.51,922,913.51,918.82
1995-09-01,914.75,916.55,905.33,911.36
1995-08-31,912.63,917.14,909.36,914.06
1995-08-30,915.54,918.11,914.1,914.71
1995-08-29,921.89,921.89,914.79,916.46
1995-08-28,920.1,928.08,920.1,922.44
1995-08-26,917.78,921.69,915.45,921.69
1995-08-25,925.66,929.17,921.06,921.1
1995-08-24,926.9,928.93,925.67,927.82
1995-08-23,920.66,926.13,920.46,925.81
1995-08-22,916.03,918.13,913.75,917.79
1995-08-21,911.74,915.28,909.22,913.31
1995-08-19,908.01,911.96,906.31,911.88
1995-08-18,901.14,907.04,896.04,906.9
1995-08-17,903.67,904.68,896.55,902.82
1995-08-16,910.55,910.56,901.63,904.44
1995-08-14,910.67,916.55,908.69,908.69
1995-08-12,915.28,915.28,909.03,910.03
1995-08-11,916.39,919.51,910.52,914.23
1995-08-10,928.77,928.77,914.45,916.01
1995-08-09,906.29,924.46,906.29,924.41
1995-08-08,905.48,912.65,899.74,901.87
1995-08-07,910.07,913.87,907.84,907.84
1995-08-05,921.21,921.77,914.15,914.16
1995-08-04,918.28,918.44,912.26,917.47
1995-08-03,934.55,935.21,922.31,922.95
1995-08-02,940.92,943.94,933.77,935.7
1995-08-01,936.16,944.6,936.16,944.6
1995-07-31,928.32,933.57,928.32,933.57
1995-07-29,933.41,935.32,928.62,928.64
1995-07-28,940.56,941.09,932.82,932.82
1995-07-27,949.34,950.02,940.75,940.75
1995-07-26,956.68,957.42,944.41,945.99
1995-07-25,964.81,966.35,953.27,953.53
1995-07-24,965.95,968.65,963.79,965.36
1995-07-22,966.82,967.66,959.63,963.25
1995-07-21,964,970.37,959.06,964.56
1995-07-20,958.99,961.42,950.26,961.41
1995-07-19,960.42,960.42,948.76,950.11
1995-07-18,969.48,975.36,961.01,961.01
1995-07-15,969.38,972.43,966.48,966.48
1995-07-14,980.41,985.46,969.08,972.02
1995-07-13,977.33,983.96,974.57,977.29
1995-07-12,965.97,967.29,953.92,962.22
1995-07-11,970.52,978.13,957.57,959.99
1995-07-10,949.18,966.42,948.82,961.84
1995-07-08,952.12,953.13,946.95,946.98
1995-07-07,923.56,942.39,923.56,942.39
1995-07-06,909.64,915.03,904.89,914.95
1995-07-05,907.08,911.66,904.87,904.98
1995-07-04,912.95,912.95,905.03,907.68
1995-07-03,909.08,914.1,907.52,914.1
1995-07-01,901.31,909.6,901.31,909.59
1995-06-30,881.28,894.44,881.28,894.41
1995-06-29,876.37,883.9,873.1,883.9
1995-06-28,860.38,886.99,860.38,872.68
1995-06-26,870.04,872.53,868.49,868.77
1995-06-24,873.05,874.9,869.31,872.46
1995-06-23,871.05,872.38,866.19,871.96
1995-06-22,877.81,879.22,869.77,871.18
1995-06-21,883.04,883.62,878.72,878.82
1995-06-20,887.36,888.52,883.3,884.35
1995-06-19,883.95,886.31,883.95,886.31
1995-06-17,880.15,882.66,880.15,880.67
1995-06-16,879.77,881.85,877.61,879.24
1995-06-15,885.33,886.47,880.91,880.91
1995-06-14,890.21,890.23,885.33,886.56
1995-06-13,890.89,892.55,887.21,887.32
1995-06-12,884.89,887.55,884.3,884.4
1995-06-10,889.47,891.55,886.23,886.31
1995-06-09,889.39,890.63,885.15,886.83
1995-06-08,902.81,903.62,890.64,890.68
1995-06-07,904.48,904.94,898.31,899.36
1995-06-05,889.77,899.06,889.77,899.04
1995-06-03,892.22,893.39,887.86,890.08
1995-06-02,895.79,902.45,894.08,894.24
1995-06-01,887.42,891.54,887.23,891.43
1995-05-31,878.07,883.53,878.04,882.5
1995-05-30,888.67,893.76,881.8,881.8
1995-05-29,884.37,888.13,874.17,887.5
1995-05-27,849.06,849.8,843.92,847.09
1995-05-26,859.42,860.07,850.75,850.76
1995-05-25,845.81,862.18,840.24,862.18
1995-05-24,857.83,859.21,847.63,848.63
1995-05-23,860.5,864.83,856.89,856.89
1995-05-22,873.47,874.53,864.09,864.13
1995-05-20,874.28,875.73,869.63,875.68
1995-05-19,882.06,883.88,875.6,876.01
1995-05-18,887.43,888.4,879.62,880.4
1995-05-17,887.13,892.91,886.11,886.2
1995-05-16,889.82,890.75,885.22,885.33
1995-05-15,892.97,893.63,887.09,887.11
1995-05-13,894.97,895.27,889.45,890.11
1995-05-12,886.05,888.55,878.67,886.11
1995-05-11,891.71,892.92,884.68,884.79
1995-05-10,903.84,904.47,891.87,891.87
1995-05-09,912.43,914.38,902.08,903.01
1995-05-08,915.45,917.02,909.7,910.39
1995-05-06,921.67,926.83,918.45,918.46
1995-05-04,927.06,928.61,921.18,922.05
1995-05-03,909,929.68,906.98,920.73
1995-05-02,897.39,906.79,897.39,906.04
1995-04-29,897.37,900.2,894,897
1995-04-28,895.83,899.47,877.41,896.84
1995-04-27,892.22,897.76,887.11,893.88
1995-04-26,881.87,887.09,880.49,880.73
1995-04-25,873.54,881.64,871.7,878.78
1995-04-24,888.31,889.5,876.89,876.89
1995-04-22,903.33,903.33,891.61,891.84
1995-04-21,913.46,920.9,898.19,903.16
1995-04-20,910.83,914.01,904.96,908.73
1995-04-19,917.17,919.1,909.86,909.86
1995-04-18,919.79,924.93,915.74,917.06
1995-04-17,916.35,921.6,916.35,918.89
1995-04-15,909.36,914.94,909.36,911.41
1995-04-14,888.51,906.06,888.51,906.06
1995-04-13,892.73,894.64,888.1,891.2
1995-04-12,895.28,898.99,893.45,893.47
1995-04-11,894,895.63,887.17,893.27
1995-04-10,908.33,915.83,899.39,899.39
1995-04-08,915.15,916.45,908.78,908.89
1995-04-07,904.35,914.3,904.35,914.3
1995-04-06,909.66,916.9,903.35,905.78
1995-04-04,917.82,920.53,908.39,911.61
1995-04-03,932.32,934.46,920.61,922.53
1995-04-01,936.23,937.21,927.3,934.09
1995-03-31,925.96,931.88,924.52,931.78
1995-03-30,934.66,941.68,926.39,926.93
1995-03-29,946.8,946.8,936.44,936.44
1995-03-28,957.11,963.32,947.9,947.9
1995-03-27,955.83,957.27,953.59,953.84
1995-03-25,958.34,960.61,955.45,955.51
1995-03-24,949.12,955.93,949.12,953.62
1995-03-23,940.79,950,940.79,947.27
1995-03-22,946.09,949.27,938,941.77
1995-03-21,956.88,956.88,946.04,946.07
1995-03-20,954.68,963.82,954.68,956.87
1995-03-18,955.99,955.99,948.47,951.34
1995-03-17,957.38,962.94,944.4,952.25
1995-03-16,953.77,959.02,953.11,954.16
1995-03-15,958.77,962.15,952.69,953.71
1995-03-14,953.61,957.16,948.46,956.65
1995-03-13,960.3,968.8,953.16,953.16
1995-03-11,949.17,954.49,949.17,954.2
1995-03-10,946.11,950.97,941.11,944.37
1995-03-09,938.28,945.06,935.68,943.75
1995-03-08,938.69,943.59,935.64,940.08
1995-03-07,937.96,941.32,930.82,936.13
1995-03-06,924.8,933.44,923.36,933.44
1995-03-04,912.12,920.38,911.89,919.15
1995-03-03,908.42,912.92,895.7,907.96
1995-03-02,891.31,908.78,891.31,903.42
1995-02-28,892.45,899.45,882.28,885.69
1995-02-27,892.93,906.24,882.22,894.6
1995-02-25,891.94,912.6,891.94,912.6
1995-02-24,902.53,904.81,892.62,892.89
1995-02-23,919.27,927.24,907.83,907.86
1995-02-22,918.56,920.89,910.72,919.48
1995-02-21,929.26,934.31,917.73,917.75
1995-02-20,916.08,929.23,916.08,929.23
1995-02-18,905.6,909.48,895.4,909.44
1995-02-17,921.21,925.47,910.18,910.22
1995-02-16,923.87,923.87,911.27,923.49
1995-02-15,938.06,941.71,925.26,926.09
1995-02-14,958.72,960.12,937.99,941.49
1995-02-13,959.76,961.5,957.02,957.1
1995-02-11,954.67,958.35,949.65,953.71
1995-02-10,965.38,965.57,954.02,955.31
1995-02-09,968.21,968.21,960.07,963.77
1995-02-08,949.56,961.26,948.36,958.35
1995-02-07,949.59,952.8,941.2,942.52
1995-02-06,955.6,963.14,945.27,945.27
1995-02-04,938.78,953.45,938.78,951.88
1995-02-03,938.05,946.06,933.83,940.64
1995-02-02,934.89,947.93,934.89,943.35
1995-01-28,915.01,926.11,915.01,925.56
1995-01-27,919.25,922.9,905.89,907.05
1995-01-26,922.39,934.9,922.39,927.85
1995-01-25,920.86,928.64,905.05,916.85
1995-01-24,926.73,929.33,916.83,916.83
1995-01-23,947.28,947.28,935.38,935.38
1995-01-21,972.44,972.44,955.11,955.11
1995-01-20,980.31,980.65,973.04,973.06
1995-01-19,973.15,979.63,973.15,974.9
1995-01-18,970.71,973.94,963.21,966.66
1995-01-17,963.58,968.48,949.68,956.96
1995-01-16,963.17,963.3,957.7,957.88
1995-01-14,966.78,969.66,946.32,969.56
1995-01-13,1002.05,1003.73,976.59,976.59
1995-01-12,1002.49,1011.13,1000.76,1000.77
1995-01-11,994.92,1006.83,994.65,999.08
1995-01-10,1004.38,1006.33,992.93,993.44
1995-01-09,995.65,1001.45,991.32,998.32
1995-01-07,984.09,992.96,984.09,988.8
1995-01-06,977.27,981.9,971.18,975.32
1995-01-05,993.14,993.14,975.79,976.06
1995-01-04,1012.07,1012.07,995.79,997.01
1995-01-03,1026.17,1029.83,1013.57,1013.57
1994-12-28,1030.41,1033.46,1026.27,1027.36
1994-12-27,1026.6,1030.64,1017.97,1025.33
1994-12-26,1037,1038.55,1024.59,1024.59
1994-12-24,1047.08,1047.08,1035.77,1035.82
1994-12-23,1050.81,1053.95,1040.53,1040.55
1994-12-22,1033.88,1040.55,1033.67,1040.2
1994-12-21,1028.17,1032.97,1026.73,1026.85
1994-12-20,1028.75,1032.18,1023.45,1023.99
1994-12-19,1036.08,1037.33,1028.59,1028.61
1994-12-17,1039,1039,1036.46,1036.54
1994-12-16,1030.41,1038.01,1026.05,1036.76
1994-12-15,1030.3,1036.74,1027.86,1027.86
1994-12-14,1025,1034.25,1019.36,1026.61
1994-12-13,1045.06,1045.58,1025.89,1025.89
1994-12-12,1037.08,1044.96,1035.34,1042.78
1994-12-10,1037.85,1037.85,1024.42,1033.27
1994-12-09,1052.25,1052.6,1037.39,1037.67
1994-12-08,1068.33,1068.33,1053.3,1053.7
1994-12-07,1077.86,1080.66,1068.57,1068.93
1994-12-06,1071.16,1079.48,1071.16,1075.01
1994-12-05,1060.59,1067.57,1060.18,1065.03
1994-12-03,1052.72,1064.89,1052.72,1054.03
1994-12-02,1064.26,1064.26,1053.02,1053.63
1994-12-01,1079.47,1079.47,1063.48,1066.21
1994-11-30,1091.91,1092.03,1074.39,1074.41
1994-11-29,1072.23,1082.68,1071.01,1081.26
1994-11-28,1084.92,1087.06,1069.47,1069.48
1994-11-26,1082.6,1087.24,1081.18,1081.45
1994-11-25,1089.34,1092.15,1074.55,1079.33
1994-11-24,1098.76,1100.76,1085.15,1085.16
1994-11-23,1108.82,1114.14,1095.97,1095.97
1994-11-22,1118.45,1120.64,1106.66,1106.7
1994-11-21,1121.92,1126.26,1117.07,1117.08
1994-11-19,1124.01,1125.98,1117.57,1117.58
1994-11-18,1125.54,1126.83,1113.02,1118.44
1994-11-17,1123.54,1125.1,1115.39,1120.63
1994-11-16,1128.05,1128.7,1117.73,1118.75
1994-11-15,1136.45,1136.45,1125.8,1125.8
1994-11-14,1117.33,1128.57,1117.33,1128.57
1994-11-12,1128.14,1130.17,1114.33,1116.23
1994-11-11,1132.46,1137.33,1121.79,1122.57
1994-11-10,1139.55,1140.97,1126.86,1126.86
1994-11-09,1144.23,1145.01,1136.31,1138.39
1994-11-08,1142.66,1143.32,1128.13,1138.75
1994-11-07,1136.04,1144.55,1132.6,1132.99
1994-11-05,1125.96,1131.3,1125.01,1125.01
1994-11-04,1127.89,1129.99,1119.52,1119.52
1994-11-03,1110.29,1118.8,1109.45,1117.73
1994-11-02,1116.14,1116.72,1105.39,1105.74
1994-11-01,1116.48,1116.48,1107.41,1108.43
1994-10-31,1113.18,1115.48,1105.61,1105.61
1994-10-29,1089.58,1098.26,1089.58,1098.26
1994-10-28,1086.59,1091.38,1069.94,1082.58
1994-10-27,1100.35,1102.28,1083.83,1084.71
1994-10-26,1101.39,1102.67,1092.03,1092.03
1994-10-25,1087.98,1098.49,1087.06,1091.02
1994-10-24,1092.08,1092.08,1072.39,1081.15
1994-10-22,1104.59,1105.83,1088.9,1088.9
1994-10-21,1090.54,1101.8,1090.54,1095.32
1994-10-20,1095.17,1096.16,1081.05,1088.77
1994-10-19,1121.73,1121.73,1094.76,1094.76
1994-10-18,1125.83,1127.08,1113.29,1113.29
1994-10-17,1103.88,1110.66,1101.7,1109.86
1994-10-15,1117.08,1117.08,1096.46,1096.48
1994-10-14,1107.46,1108.08,1098.75,1103.36
1994-10-13,1102.26,1104.39,1092.02,1096.54
1994-10-12,1090.13,1092.68,1085.27,1089.66
1994-10-11,1081.48,1083.49,1072.82,1078.66
1994-10-10,1064.68,1071.91,1064.68,1068.68
1994-10-08,1070.94,1071.16,1061.96,1061.96
1994-10-07,1076.93,1081.14,1064.72,1065.83
1994-10-06,1065.26,1069.95,1060.46,1069.93
1994-10-05,1074.14,1077.71,1049.58,1057.29
1994-10-04,1061.55,1066.43,1058.09,1064.64
1994-10-01,1062.58,1062.65,1054.2,1054.23
1994-09-30,1046.66,1052.35,1043.65,1050.51
1994-09-29,1041.77,1043.8,1031.95,1037.55
1994-09-28,1057.05,1058.08,1039.79,1039.79
1994-09-27,1053.23,1055.43,1046.08,1052.01
1994-09-26,1044.45,1047.33,1040.45,1045.11
1994-09-24,1041.51,1041.51,1036.83,1037.41
1994-09-23,1029.58,1038.08,1029.58,1030.99
1994-09-22,1035.92,1040.07,1030.28,1034.01
1994-09-17,1016.47,1023.66,1015.32,1023.61
1994-09-16,997.65,1001.36,989.59,1000.8
1994-09-15,994.9,1005.7,983.37,988.75
1994-09-14,1005.32,1007.96,999.36,999.36
1994-09-13,1004.55,1006.21,995.07,995.38
1994-09-12,995.42,996.13,990.83,995.7
1994-09-10,984.59,988.94,982.37,986.52
1994-09-09,998.28,1002.72,984.26,984.8
1994-09-08,976.64,992.15,976.64,991.44
1994-09-07,985.37,985.37,972.67,972.68
1994-09-06,984.83,986.96,975.69,977.5
1994-09-05,959.11,971.46,959.11,969.61
1994-09-03,951.31,956.09,947.88,947.88
1994-09-02,951.36,953.93,944.18,944.52
1994-09-01,951.53,953.57,948.93,949.23
1994-08-31,944.76,949.84,944.22,944.23
1994-08-30,939.29,944.09,937.19,939.85
1994-08-29,942.18,943.39,936.01,936.01
1994-08-27,958.47,958.61,941.03,941.18
1994-08-26,948.64,954.52,948.3,951.38
1994-08-25,942.67,948.44,940.2,945.41
1994-08-24,954.78,955.66,942.56,943.64
1994-08-23,962.73,971.12,951.51,951.51
1994-08-22,956.73,964.35,953.59,962.96
1994-08-20,948.4,952.32,947.05,947.06
1994-08-19,949.6,952.7,940.92,943.23
1994-08-18,950.31,952.35,946.48,946.48
1994-08-17,939.58,944.68,937.74,942.96
1994-08-16,949.07,949.07,939.84,939.9
1994-08-13,948.59,953.49,944.61,944.61
1994-08-12,946.77,949.63,943.39,945.74
1994-08-11,932.08,940.87,932.08,939.19
1994-08-10,923.01,930.21,920.43,930.21
1994-08-09,913.99,917.55,911.55,917.5
1994-08-08,931.58,935.32,919.76,919.76
1994-08-06,938.48,939.67,930.28,932.17
1994-08-05,932.23,943.48,932.23,935.82
1994-08-04,924.42,929.77,924.42,927.49
1994-08-03,925.86,927.25,920.29,923.47
1994-08-02,931.25,933.42,926.83,927.55
1994-08-01,926.67,934.94,926.67,932.69
1994-07-30,935.27,935.27,927.97,927.97
1994-07-29,926.57,933.8,926.57,933.66
1994-07-28,935.47,936.56,925.91,926.2
1994-07-27,938.2,941.82,933.94,934.22
1994-07-26,937.92,938.27,932.94,935.2
1994-07-25,949.26,952.17,939.12,939.12
1994-07-23,943.82,950.64,943.82,950.58
1994-07-22,937.36,940.68,937.36,939.08
1994-07-21,936.71,937.5,934.67,935.35
1994-07-20,940.02,940.49,936.08,936.67
1994-07-19,943.9,945.85,935.43,939.05
1994-07-18,949.23,953.65,944.26,944.8
1994-07-16,951.29,951.93,945.97,949.73
1994-07-15,964.14,967.43,950.2,950.24
1994-07-14,967.36,967.97,958.44,958.72
1994-07-13,969.28,969.89,961.97,961.97
1994-07-12,959.98,961.74,958.32,960.59
1994-07-11,936.23,950.9,936.23,948.84
1994-07-09,956.51,957.77,953.12,956.38
1994-07-08,949.01,951.63,948.57,948.96
1994-07-07,953.25,954.92,944.15,945.71
1994-07-06,967.6,967.6,952.77,953.48
1994-07-05,958.1,961.21,955.36,960.49
1994-07-04,944.26,955.16,944.26,951.23
1994-07-02,937.48,939.52,937.48,938.3
1994-07-01,931.43,936.06,931.43,934.59
1994-06-30,932.99,938.84,932.48,933.36
1994-06-29,923.61,934.53,924.89,933.96
1994-06-28,936.42,939.17,923.5,923.61
1994-06-27,926.64,931.04,926.49,931.04
1994-06-25,927.82,928.36,919.96,919.96
1994-06-24,935.57,938.42,926.05,929.45
1994-06-23,944.51,945.39,935.56,935.57
1994-06-22,933.9,939.87,933.15,936.39
1994-06-21,943.26,947.48,936.32,936.83
1994-06-20,948.69,948.69,940.78,942.5
1994-06-18,922.32,926.2,918.89,926.19
1994-06-17,915.86,922.51,914.65,918.54
1994-06-16,899.78,906.94,896.35,901.08
1994-06-15,899.49,906.06,888.51,890.92
1994-06-14,907.72,918.34,901.71,903.72
1994-06-13,930.1,931.67,923.1,923.24
1994-06-11,927.69,927.69,915.7,918.6
1994-06-10,939.35,939.65,928.87,928.94
1994-06-09,938.07,940.59,933.66,935.79
1994-06-08,921.18,934.43,921.18,933.02
1994-06-07,922.34,922.98,914.94,921.72
1994-06-04,944.95,944.95,930.26,930.26
1994-06-03,942.47,946.67,942.28,942.43
1994-06-02,931.1,943.12,931.1,937.43
1994-06-01,941.05,942.38,929.35,932.77
1994-05-31,944.16,948.02,937.92,939.49
1994-05-30,952.43,956.13,945.58,945.64
1994-05-28,957.97,957.97,951.91,951.96
1994-05-27,956.5,956.68,953.6,953.86
1994-05-26,945.96,952.81,945.96,950.76
1994-05-25,948.37,949.74,943.85,943.92
1994-05-24,950.1,952.24,944.49,945.89
1994-05-23,945.43,947.56,943.22,945.5
1994-05-21,951.81,952.31,946.19,946.19
1994-05-20,957.1,957.1,948.13,948.5
1994-05-19,954.79,959.72,951.71,951.73
1994-05-17,944.18,949.63,944.18,946.87
1994-05-16,939.42,946.09,939.42,941.66
1994-05-14,951.6,951.6,942.25,942.38
1994-05-13,957.06,960,947.97,950.45
1994-05-12,954.64,956.53,949.42,952.45
1994-05-11,950.94,955.59,946.78,948.91
1994-05-10,944.03,947.96,939.86,947.4
1994-05-09,941.11,944.8,939.95,940.15
1994-05-07,932.32,936.79,931.91,936.41
1994-05-06,927.7,929.32,920.87,927.84
1994-05-04,927.2,935.42,921.9,922.33
1994-05-03,919.67,922.79,914.42,917.55
1994-05-02,919.57,923.13,915.08,919.26
1994-04-30,904.72,908.72,898.02,908.72
1994-04-29,920.68,923.15,896.7,900.14
1994-04-28,899.9,910.92,899.9,909.39
1994-04-27,887.68,897.82,887.68,897.43
1994-04-26,893.04,893.22,887.03,887.64
1994-04-25,901.23,901.42,892.7,892.7
1994-04-23,885.95,892.75,885.95,892.73
1994-04-22,882.45,887.35,879.73,884.85
1994-04-21,880.26,887.54,880.26,881.97
1994-04-20,887.03,887.03,880.83,880.84
1994-04-19,892.93,897.31,885.68,885.85
1994-04-18,899.06,899.06,889.66,892.15
1994-04-16,897.68,900.15,893.76,893.76
1994-04-15,885.12,889.48,885.12,889.48
1994-04-14,882.5,891.9,882.5,883.52
1994-04-13,881.62,892.43,880.06,882.33
1994-04-12,894.64,895.28,880.87,880.87
1994-04-11,889.8,896.16,888.44,894.47
1994-04-09,878.92,884.66,878.92,883.42
1994-04-08,864.14,876.06,864.14,872.53
1994-04-07,867.35,868.28,863.36,863.36
1994-04-06,860.33,866.49,860.33,863.04
1994-04-04,856.8,864.58,856.8,860.47
1994-04-02,861.29,863.08,853.91,855.37
1994-04-01,864.32,869.42,860.55,862.61
1994-03-31,867.2,869.5,860.9,867.22
1994-03-30,876.02,876.02,865.68,865.68
1994-03-29,885.26,885.62,875.62,875.62
1994-03-28,872.63,883.24,872.63,883.24
1994-03-26,871.4,872.78,870.07,872.68
1994-03-25,876.48,876.48,864.59,868.03
1994-03-24,881.36,881.9,875.71,875.72
1994-03-23,881.03,887.9,877.42,879.78
1994-03-22,883.72,886.38,874.86,877.95
1994-03-21,884.21,889.41,884.14,885.65
1994-03-19,895.5,899.64,893.28,893.99
1994-03-18,895.21,904.11,886.51,893.07
1994-03-17,906.57,907.16,898.55,898.56
1994-03-16,909.97,909.97,904.78,906.53
1994-03-15,914.39,916.4,909.24,911.43
1994-03-14,913.54,921.37,912.83,912.83
1994-03-12,904.22,909.77,900.24,903.42
1994-03-11,907.61,907.61,894.78,901.87
1994-03-10,879.98,884.92,875.16,878.58
1994-03-09,883.79,885.12,869.32,877.85
1994-03-08,892.23,897.76,881.6,884.85
1994-03-07,900.49,900.62,895,895.62
1994-03-05,897.32,903.18,896.81,902.77
1994-03-04,903.87,906.88,890.06,896.55
1994-03-03,907.71,907.71,900.76,902.16
1994-03-02,911.68,911.68,903.63,906.66
1994-02-28,934.06,934.06,917.52,918.88
1994-02-26,928.46,928.46,921.59,926.31
1994-02-25,930.4,930.4,917.75,919.76
1994-02-24,941.41,945.45,932.15,932.15
1994-02-23,961.46,961.46,942.8,950.01
1994-02-22,957.2,959.11,952.85,953.22
1994-02-21,942.13,946,935.99,946
1994-02-19,929.93,937.1,929.93,932.93
1994-02-18,922.71,932.76,917.74,925.39
1994-02-17,925.74,932.49,918.76,920.38
1994-02-16,918.79,920.43,912.54,920.43
1994-02-15,904.97,907.11,896.34,901.81
1994-02-14,921.84,921.84,901.37,901.38
1994-02-12,921.51,926.37,917.15,917.15
1994-02-08,899.98,923,899.98,923
1994-02-07,925.17,925.17,914.88,914.88
1994-02-05,975.64,976.81,941.86,942.6
1994-02-04,963.62,970.91,958.3,964.42
1994-02-03,948.41,964.51,948.41,955.02
1994-02-02,980.32,985.06,970.16,974.26
1994-02-01,949.43,960.83,949.43,960.1
1994-01-31,963.17,965.18,945.71,945.71
1994-01-29,940.39,948.74,940.39,946.11
1994-01-28,907.44,932.51,907.44,926.75
1994-01-27,906.24,915.86,906.24,907.44
1994-01-26,898.26,901.42,892.34,894.34
1994-01-25,895.85,896.34,887.95,892.06
1994-01-24,884.71,888.64,883.66,887.96
1994-01-22,872.53,877.76,871.66,877.75
1994-01-21,871.2,881.6,870.18,870.2
1994-01-20,895.95,895.95,876.79,878.29
1994-01-19,884.15,888.83,881.89,887.16
1994-01-18,870.04,875.46,868.21,873.06
1994-01-17,862.86,871.92,859.26,863.25
1994-01-15,878.01,886.98,867.22,868.65
1994-01-14,901.38,901.38,876.61,879.03
1994-01-13,898.29,901.93,892.24,898.66
1994-01-12,888.62,892.17,884.05,886.31
1994-01-11,869.97,881.3,869.97,881.02
1994-01-10,888.3,888.3,872.67,873.04
1994-01-08,898.13,899,889.95,890.01
1994-01-07,900.97,904.54,895.25,895.25
1994-01-06,891.71,893.18,887.22,893.17
1994-01-05,884.51,888.84,875.9,886.93
1994-01-04,885.71,885.71,877.27,877.3
1994-01-03,865.34,877.14,865.34,879.32
1993-12-28,870.38,874.85,866.18,866.18
1993-12-27,873.51,878.33,863.08,873.88
1993-12-24,858.7,867.34,858.7,861.42
1993-12-23,872.19,872.19,858.36,858.37
1993-12-22,871.97,876.03,863.3,868.6
1993-12-21,855.9,865.79,851.85,865.79
1993-12-20,854.51,866.09,848.63,848.63
1993-12-18,876.43,876.43,863.99,864
1993-12-17,878.8,880.22,874.1,874.1
1993-12-16,876.85,880.35,868.45,870.72
1993-12-15,863.17,868.17,863.17,865.86
1993-12-14,845.56,858.23,845.56,857.2
1993-12-13,866.76,873.21,850.03,850.03
1993-12-11,872.73,879.6,866.73,866.88
1993-12-10,854.77,861.72,853.22,861.72
1993-12-09,846.25,855.3,843.65,843.95
1993-12-08,825.89,836.71,825.89,836.71
1993-12-07,829.39,829.39,820.45,823.17
1993-12-06,835.21,838.7,826.49,826.49
1993-12-04,813.23,821.6,813.23,821.59
1993-12-03,798.35,807.41,798.35,806.86
1993-12-02,805.59,809.88,800.2,801.17
1993-12-01,811.6,811.6,804.1,808.75
1993-11-30,805.99,813.41,805.93,811.06
1993-11-29,803.4,810.75,803.4,804.54
1993-11-27,812.69,813.87,804.06,805.51
1993-11-26,818.85,819.11,805.96,810.04
1993-11-25,832.41,832.41,818.09,819.42
1993-11-24,821.43,828.99,821.43,828.98
1993-11-23,828.29,828.45,817.44,817.9
1993-11-22,851.05,851.27,833.02,834.58
1993-11-20,852.22,852.22,840.68,846.47
1993-11-19,832.46,844.58,832.13,840.36
1993-11-18,819.37,831.76,819.37,822.63
1993-11-17,806.6,810.53,803.85,810.17
1993-11-16,810.83,819.56,802.65,802.65
1993-11-15,808,814.58,804.83,810.72
1993-11-13,802.51,803.7,794.9,796.65
1993-11-12,785.72,796.85,784.67,791.47
1993-11-11,783.54,784.52,777.15,783.35
1993-11-10,790.98,791.53,767.96,777.89
1993-11-09,782.23,785.31,779.74,780.2
1993-11-08,772.19,776.49,768.6,775.47
1993-11-06,776.19,776.19,769.33,769.37
1993-11-05,776.99,779.65,772.57,773.3
1993-11-04,757.35,766.55,751.21,766.55
1993-11-03,766.69,774.95,754.37,756.87
1993-11-02,769.11,770.17,759.42,759.42
1993-11-01,757.08,765.42,757.08,761.76
1993-10-30,749.35,754.78,749.35,750.72
1993-10-29,746.76,746.76,741.05,742.72
1993-10-28,746.31,747.37,742.83,742.83
1993-10-27,751.58,752.47,744.14,744.86
1993-10-26,747.42,748.9,744.71,747.97
1993-10-25,738.45,744.46,738.45,742.48
